Ⅳ-A112, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A112, 5, 4, 1, 0, 1, 0, 1
Ⅳ-A112, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A112, 7, 4, 1, 1, 1, 0, 0
Ⅳ-A410, 1, 4, 1, 1, 1, 0, 1
Ⅳ-A410, 2, 4, 1, 1, 1, 1, 1
Ⅳ-A410, 3, 4, 1, 1, 1, 1, 1
Ⅳ-A410, 4, 4, 1, 1, 1, 1, 1
Ⅳ-A410, 5, 4, 1, 1, 1, 1, 1
Ⅳ-A410, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A410, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C502, 1, 4, 1, 1, 1, 1, 1
Ⅳ-C502, 2, 4, 1, 1, 1, 1, 1
Ⅳ-C502, 3, 4, 1, 1, 1, 1, 1
Ⅳ-C502, 4, 4, 1, 1, 1, 1, 1
Ⅳ-C502, 5, 4, 1, 1, 1, 1, 1
Ⅳ-C502, 6, 4, 0, 0, 1, 1, 1
Ⅳ-C502, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B507, 1, 4, 1, 1, 0, 1, 1
Ⅳ-B507, 2, 4, 1, 1, 0, 1, 1
Ⅳ-B507, 3, 4, 1, 0, 1, 1, 1
Ⅳ-B507, 4, 4, 1, 1, 1, 0, 1
Ⅳ-B507, 5, 4, 1, 0, 1, 1, 1
Ⅳ-B507, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B507, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B309, 1, 4, 1, 0, 1, 1, 1
Ⅳ-B309, 2, 4, 0, 0, 1, 1, 1
Ⅳ-B309, 3, 4, 0, 1, 1, 1, 1
Ⅳ-B309, 4, 4, 0, 1, 0, 0, 1
Ⅳ-B309, 5, 4, 1, 1, 0, 1, 1
Ⅳ-B309, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B309, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B501, 1, 4, 1, 1, 1, 0, 1
Ⅳ-B501, 2, 4, 1, 0, 0, 1, 1
Ⅳ-B501, 3, 4, 1, 0, 1, 1, 1
Ⅳ-B501, 4, 4, 0, 1, 1, 0, 1
Ⅳ-B501, 5, 4, 0, 1, 1, 1, 1
Ⅳ-B501, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B501, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B308, 1, 4, 1, 1, 0, 0, 1
Ⅳ-B308, 2, 4, 0, 0, 0, 1, 1
Ⅳ-B308, 3, 4, 0, 0, 1, 1, 1
Ⅳ-B308, 4, 4, 0, 1, 0, 0, 1
Ⅳ-B308, 5, 4, 0, 1, 0, 1, 1
Ⅳ-B308, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B308, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B412, 1, 4, 1, 1, 1, 0, 1
Ⅳ-B412, 2, 4, 0, 0, 0, 0, 1
Ⅳ-B412, 3, 4, 1, 0, 1, 1, 1
Ⅳ-B412, 4, 4, 1, 0, 0, 1, 1
Ⅳ-B412, 5, 4, 0, 1, 1, 0, 1
Ⅳ-B412, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B412, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A103, 1, 4, 0, 0, 1, 0, 1
Ⅳ-A103, 2, 4, 0, 0, 0, 1, 0
Ⅳ-A103, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A103, 4, 4, 0, 0, 0, 1, 1
Ⅳ-A103, 5, 4, 0, 1, 0, 1, 0
Ⅳ-A103, 6, 4, 1, 1, 1, 0, 1
Ⅳ-A103, 7, 4, 1, 1, 1, 0, 0
Ⅳ-C101, 1, 4, 1, 0, 0, 0, 0
Ⅳ-C101, 2, 4, 0, 0, 0, 0, 0
Ⅳ-C101, 3, 4, 0, 0, 1, 1, 0
Ⅳ-C101, 4, 4, 0, 0, 0, 1, 0
Ⅳ-C101, 5, 4, 0, 1, 0, 0, 0
Ⅳ-C101, 6, 4, 0, 1, 1, 0, 0
Ⅳ-C101, 7, 4, 0, 0, 1, 0, 0
Ⅳ-A303, 1, 4, 1, 0, 1, 0, 0
Ⅳ-A303, 2, 4, 0, 0, 0, 0, 1
Ⅳ-A303, 3, 4, 0, 0, 1, 1, 1
Ⅳ-A303, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A303, 5, 4, 1, 1, 0, 0, 1
Ⅳ-A303, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A303, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A502, 1, 4, 0, 1, 0, 0, 1
Ⅳ-A502, 2, 4, 0, 0, 0, 0, 1
Ⅳ-A502, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A502, 4, 4, 0, 0, 0, 1, 1
Ⅳ-A502, 5, 4, 0, 0, 1, 1, 1
Ⅳ-A502, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A502, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A504, 1, 4, 1, 0, 1, 0, 1
Ⅳ-A504, 2, 4, 0, 1, 1, 0, 1
Ⅳ-A504, 3, 4, 0, 0, 1, 1, 1
Ⅳ-A504, 4, 4, 1, 1, 0, 0, 1
Ⅳ-A504, 5, 4, 0, 1, 0, 1, 1
Ⅳ-A504, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A504, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A210, 1, 4, 0, 1, 1, 0, 0
Ⅳ-A210, 2, 4, 0, 0, 0, 0, 1
Ⅳ-A210, 3, 4, 1, 0, 0, 1, 0
Ⅳ-A210, 4, 4, 0, 0, 0, 1, 0
Ⅳ-A210, 5, 4, 1, 0, 1, 0, 1
Ⅳ-A210, 6, 4, 1, 1, 1, 0, 1
Ⅳ-A210, 7, 4, 1, 1, 1, 0, 0
Ⅳ-C210, 1, 4, 0, 0, 0, 0, 1
Ⅳ-C210, 2, 4, 0, 1, 0, 1, 1
Ⅳ-C210, 3, 4, 0, 0, 0, 1, 1
Ⅳ-C210, 4, 4, 0, 0, 1, 0, 1
Ⅳ-C210, 5, 4, 0, 1, 0, 1, 1
Ⅳ-C210, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C210, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A202, 1, 4, 0, 0, 0, 0, 0
Ⅳ-A202, 2, 4, 0, 0, 0, 0, 1
Ⅳ-A202, 3, 4, 0, 0, 0, 0, 1
Ⅳ-A202, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A202, 5, 4, 0, 0, 0, 0, 1
Ⅳ-A202, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A202, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A509, 1, 4, 0, 1, 0, 0, 1
Ⅳ-A509, 2, 4, 0, 0, 0, 0, 1
Ⅳ-A509, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A509, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A509, 5, 4, 0, 1, 1, 0, 1
Ⅳ-A509, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A509, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A101, 1, 4, 0, 1, 1, 1, 1
Ⅳ-A101, 2, 4, 1, 0, 0, 0, 1
Ⅳ-A101, 3, 4, 1, 1, 0, 1, 1
Ⅳ-A101, 4, 4, 0, 1, 0, 0, 0
Ⅳ-A101, 5, 4, 0, 1, 1, 0, 1
Ⅳ-A101, 6, 4, 1, 0, 0, 1, 1
Ⅳ-A101, 7, 4, 1, 1, 1, 1, 0
Ⅳ-A108, 1, 4, 1, 0, 0, 0, 0
Ⅳ-A108, 2, 4, 0, 1, 0, 1, 0
Ⅳ-A108, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A108, 4, 4, 0, 1, 0, 1, 0
Ⅳ-A108, 5, 4, 0, 0, 1, 0, 0
Ⅳ-A108, 6, 4, 0, 0, 1, 0, 0
Ⅳ-A108, 7, 4, 1, 1, 1, 1, 0
Ⅳ-A106, 1, 4, 0, 0, 0, 0, 0
Ⅳ-A106, 2, 4, 0, 1, 0, 0, 0
Ⅳ-A106, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A106, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A106, 5, 4, 0, 0, 0, 1, 0
Ⅳ-A106, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A106, 7, 4, 1, 1, 1, 1, 0
Ⅳ-A506, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A506, 2, 4, 0, 0, 1, 0, 1
Ⅳ-A506, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A506, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A506, 5, 4, 0, 1, 1, 0, 1
Ⅳ-A506, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A506, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C103, 1, 4, 0, 0, 0, 0, 0
Ⅳ-C103, 2, 4, 0, 0, 0, 0, 0
Ⅳ-C103, 3, 4, 0, 0, 0, 1, 1
Ⅳ-C103, 4, 4, 0, 0, 0, 1, 0
Ⅳ-C103, 5, 4, 0, 0, 0, 0, 1
Ⅳ-C103, 6, 4, 1, 1, 1, 0, 1
Ⅳ-C103, 7, 4, 1, 1, 1, 1, 0
Ⅳ-C102, 1, 4, 0, 0, 0, 0, 0
Ⅳ-C102, 2, 4, 0, 0, 1, 0, 0
Ⅳ-C102, 3, 4, 0, 0, 0, 1, 0
Ⅳ-C102, 4, 4, 0, 1, 0, 0, 0
Ⅳ-C102, 5, 4, 0, 0, 0, 0, 1
Ⅳ-C102, 6, 4, 1, 1, 1, 0, 0
Ⅳ-C102, 7, 4, 1, 1, 1, 0, 0
Ⅳ-C505, 1, 4, 1, 1, 1, 1, 1
Ⅳ-C505, 2, 4, 1, 1, 1, 1, 1
Ⅳ-C505, 3, 4, 1, 1, 1, 1, 1
Ⅳ-C505, 4, 4, 1, 1, 1, 1, 1
Ⅳ-C505, 5, 4, 1, 1, 1, 1, 1
Ⅳ-C505, 6, 4, 0, 1, 1, 1, 1
Ⅳ-C505, 7, 4, 0, 1, 1, 1, 1
Ⅳ-A409, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A409, 2, 4, 0, 1, 0, 0, 1
Ⅳ-A409, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A409, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A409, 5, 4, 1, 1, 1, 0, 1
Ⅳ-A409, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A409, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B306, 1, 4, 0, 0, 0, 0, 0
Ⅳ-B306, 2, 4, 1, 1, 0, 0, 1
Ⅳ-B306, 3, 4, 0, 0, 1, 1, 1
Ⅳ-B306, 4, 4, 0, 0, 1, 0, 1
Ⅳ-B306, 5, 4, 0, 0, 1, 1, 1
Ⅳ-B306, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B306, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B311, 1, 4, 0, 0, 0, 0, 1
Ⅳ-B311, 2, 4, 1, 1, 0, 0, 1
Ⅳ-B311, 3, 4, 0, 0, 1, 1, 1
Ⅳ-B311, 4, 4, 0, 1, 1, 0, 1
Ⅳ-B311, 5, 4, 0, 1, 0, 0, 1
Ⅳ-B311, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B311, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C209, 1, 4, 0, 1, 1, 0, 1
Ⅳ-C209, 2, 4, 0, 1, 0, 1, 1
Ⅳ-C209, 3, 4, 0, 0, 1, 1, 1
Ⅳ-C209, 4, 4, 0, 0, 1, 1, 1
Ⅳ-C209, 5, 4, 0, 1, 0, 1, 1
Ⅳ-C209, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C209, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C105, 1, 4, 0, 1, 0, 0, 0
Ⅳ-C105, 2, 4, 0, 1, 1, 0, 0
Ⅳ-C105, 3, 4, 0, 0, 0, 1, 0
Ⅳ-C105, 4, 4, 1, 0, 0, 1, 0
Ⅳ-C105, 5, 4, 0, 0, 0, 1, 1
Ⅳ-C105, 6, 4, 1, 1, 1, 1, 0
Ⅳ-C105, 7, 4, 1, 1, 1, 1, 0
Ⅳ-B312, 1, 4, 0, 0, 1, 1, 1
Ⅳ-B312, 2, 4, 1, 1, 0, 1, 1
Ⅳ-B312, 3, 4, 0, 0, 0, 1, 1
Ⅳ-B312, 4, 4, 0, 1, 1, 0, 1
Ⅳ-B312, 5, 4, 1, 0, 0, 1, 1
Ⅳ-B312, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B312, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A404, 1, 4, 0, 1, 0, 0, 1
Ⅳ-A404, 2, 4, 0, 1, 1, 0, 1
Ⅳ-A404, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A404, 4, 4, 1, 0, 0, 0, 1
Ⅳ-A404, 5, 4, 0, 1, 0, 1, 1
Ⅳ-A404, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A404, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B409, 1, 4, 0, 1, 1, 1, 0
Ⅳ-B409, 2, 4, 0, 1, 0, 1, 1
Ⅳ-B409, 3, 4, 1, 0, 1, 1, 1
Ⅳ-B409, 4, 4, 0, 1, 0, 1, 1
Ⅳ-B409, 5, 4, 1, 1, 0, 0, 1
Ⅳ-B409, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B409, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C108, 1, 4, 0, 1, 0, 1, 0
Ⅳ-C108, 2, 4, 0, 1, 0, 0, 0
Ⅳ-C108, 3, 4, 0, 0, 0, 1, 0
Ⅳ-C108, 4, 4, 0, 1, 0, 0, 0
Ⅳ-C108, 5, 4, 0, 0, 0, 0, 1
Ⅳ-C108, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C108, 7, 4, 1, 1, 1, 1, 0
Ⅳ-A102, 1, 4, 0, 1, 1, 1, 1
Ⅳ-A102, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A102, 3, 4, 0, 1, 1, 1, 0
Ⅳ-A102, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A102, 5, 4, 1, 1, 0, 1, 1
Ⅳ-A102, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A102, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A203, 1, 4, 0, 0, 0, 1, 1
Ⅳ-A203, 2, 4, 0, 1, 1, 0, 0
Ⅳ-A203, 3, 4, 0, 0, 0, 1, 1
Ⅳ-A203, 4, 4, 0, 1, 0, 0, 1
Ⅳ-A203, 5, 4, 0, 0, 0, 1, 0
Ⅳ-A203, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A203, 7, 4, 1, 1, 1, 1, 1
Ⅳ-B408, 1, 4, 0, 1, 0, 0, 1
Ⅳ-B408, 2, 4, 0, 1, 0, 0, 1
Ⅳ-B408, 3, 4, 0, 1, 0, 1, 1
Ⅳ-B408, 4, 4, 0, 0, 0, 0, 1
Ⅳ-B408, 5, 4, 0, 1, 1, 1, 1
Ⅳ-B408, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B408, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A206, 1, 4, 0, 1, 1, 0, 0
Ⅳ-A206, 2, 4, 1, 0, 0, 0, 1
Ⅳ-A206, 3, 4, 0, 1, 1, 1, 1
Ⅳ-A206, 4, 4, 0, 0, 0, 0, 1
Ⅳ-A206, 5, 4, 0, 0, 0, 1, 1
Ⅳ-A206, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A206, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C208, 1, 4, 0, 1, 0, 0, 1
Ⅳ-C208, 2, 4, 0, 1, 0, 0, 1
Ⅳ-C208, 3, 4, 1, 0, 0, 1, 1
Ⅳ-C208, 4, 4, 0, 0, 0, 0, 1
Ⅳ-C208, 5, 4, 1, 1, 0, 0, 1
Ⅳ-C208, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C208, 7, 4, 0, 0, 1, 1, 1
Ⅳ-A307, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A307, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A307, 3, 4, 0, 1, 0, 1, 1
Ⅳ-A307, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A307, 5, 4, 0, 0, 0, 0, 1
Ⅳ-A307, 6, 4, 1, 1, 1, 1, 1
Ⅳ-A307, 7, 4, 1, 1, 1, 1, 1
Ⅳ-C206, 1, 4, 0, 0, 0, 1, 1
Ⅳ-C206, 2, 4, 1, 0, 1, 1, 1
Ⅳ-C206, 3, 4, 0, 1, 0, 1, 1
Ⅳ-C206, 4, 4, 1, 0, 1, 0, 1
Ⅳ-C206, 5, 4, 1, 1, 1, 1, 1
Ⅳ-C206, 6, 4, 1, 1, 1, 1, 1
Ⅳ-C206, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A109, 1, 4, 0, 0, 0, 0, 0
Ⅳ-A109, 2, 4, 0, 0, 0, 0, 0
Ⅳ-A109, 3, 4, 0, 0, 0, 1, 0
Ⅳ-A109, 4, 4, 0, 0, 0, 0, 0
Ⅳ-A109, 5, 4, 1, 0, 1, 0, 0
Ⅳ-A109, 6, 4, 0, 1, 1, 0, 1
Ⅳ-A109, 7, 4, 1, 1, 1, 1, 0
Ⅳ-B310, 1, 4, 1, 1, 0, 0, 1
Ⅳ-B310, 2, 4, 0, 0, 1, 0, 1
Ⅳ-B310, 3, 4, 0, 0, 0, 1, 1
Ⅳ-B310, 4, 4, 1, 0, 0, 0, 1
Ⅳ-B310, 5, 4, 0, 1, 0, 0, 1
Ⅳ-B310, 6, 4, 1, 1, 1, 1, 1
Ⅳ-B310, 7, 4, 1, 1, 1, 1, 1
Ⅳ-A406, 1, 4, 0, 0, 0, 0, 1
Ⅳ-A406, 2, 4, 0, 1, 0, 1, 1
Ⅳ-A406, 3, 4, 0, 0, 0, 1, 1
